date,time,open,high,low,close,volume
2020-01-20,11:30:00,31057,31082,31057,31082,30857
2020-01-20,11:25:00,31067,31077,31052,31057,15230
2020-01-20,11:20:00,31057,31067,31037,31067,36814
2020-01-20,11:15:00,30997,31057,30997,31057,142033
2020-01-20,11:10:00,30997,31007,30987,30997,14258
2020-01-20,11:05:00,30997,31017,30987,30997,77065
2020-01-20,11:00:00,30972,30997,30967,30992,30091
2020-01-20,10:55:00,30962,30977,30962,30972,52049
2020-01-20,10:50:00,30967,30982,30962,30962,34461
2020-01-20,10:45:00,30947,30972,30947,30957,30462
2020-01-20,10:40:00,30952,30977,30942,30952,70357
2020-01-20,10:35:00,30972,30972,30947,30957,39914
2020-01-20,10:30:00,30992,30997,30952,30972,40517
2020-01-20,10:25:00,30967,30992,30957,30992,94792
2020-01-20,10:20:00,30957,30982,30957,30967,84436
2020-01-20,10:15:00,30932,30967,30927,30962,242011
2020-01-20,10:10:00,30912,30937,30912,30922,38105
2020-01-20,10:05:00,30902,30917,30897,30917,39280
2020-01-20,10:00:00,30912,30917,30897,30897,24412
2020-01-20,9:55:00,30897,30917,30887,30912,17838
2020-01-20,9:50:00,30862,30897,30862,30897,26637
2020-01-20,9:45:00,30882,30892,30857,30867,25430
2020-01-20,9:40:00,30912,30927,30872,30882,29080
2020-01-20,9:35:00,30907,30922,30902,30912,46437
2020-01-20,9:30:00,30882,30912,30877,30907,44492
2020-01-20,9:25:00,30907,30912,30877,30882,54864
2020-01-20,9:20:00,30882,30917,30877,30907,42334
2020-01-20,9:15:00,30867,30892,30852,30877,51669
2020-01-20,9:10:00,30832,30882,30828,30872,74298
2020-01-20,9:05:00,30877,30882,30828,30837,75606
2020-01-20,9:00:00,30813,30897,30798,30867,131757
2020-01-17,15:35:00,30678,30678,30678,30678,541
2020-01-17,15:30:00,30678,30678,30678,30678,50233
2020-01-17,15:15:00,30698,30708,30673,30673,226450
2020-01-17,15:10:00,30693,30723,30683,30698,46794
2020-01-17,15:05:00,30733,30733,30673,30683,101164
2020-01-17,15:00:00,30688,30733,30688,30728,61615
2020-01-17,14:55:00,30703,30713,30683,30693,124865
2020-01-17,14:50:00,30698,30713,30698,30703,50829
2020-01-17,14:45:00,30688,30698,30678,30698,53270
2020-01-17,14:40:00,30688,30703,30683,30688,16315
2020-01-17,14:35:00,30678,30698,30673,30688,74327
2020-01-17,14:30:00,30638,30673,30628,30673,122289
2020-01-17,14:25:00,30628,30648,30618,30633,34040
2020-01-17,14:20:00,30633,30653,30618,30618,63608
2020-01-17,14:15:00,30643,30648,30618,30633,25400
2020-01-17,14:10:00,30633,30643,30618,30643,22763
2020-01-17,14:05:00,30643,30643,30628,30633,43033
2020-01-17,14:00:00,30633,30663,30628,30643,39373
2020-01-17,13:55:00,30633,30648,30628,30628,68093
2020-01-17,13:50:00,30653,30663,30633,30633,85082
2020-01-17,13:45:00,30653,30668,30653,30658,75126
2020-01-17,13:40:00,30633,30663,30633,30658,62646
2020-01-17,13:35:00,30643,30648,30633,30633,29545
2020-01-17,13:30:00,30653,30663,30638,30643,107488
2020-01-17,13:25:00,30618,30648,30613,30648,82664
2020-01-17,13:20:00,30633,30633,30618,30618,56933
2020-01-17,13:15:00,30633,30648,30623,30628,42083
2020-01-17,13:10:00,30643,30653,30628,30638,80268
2020-01-17,13:05:00,30653,30668,30633,30643,64242
2020-01-17,13:00:00,30673,30678,30648,30653,64458
2020-01-17,12:55:00,30683,30683,30668,30678,24619
2020-01-17,12:50:00,30698,30698,30673,30683,8651
2020-01-17,12:45:00,30703,30713,30693,30698,34487
2020-01-17,12:40:00,30718,30718,30693,30708,6380
2020-01-17,12:35:00,30728,30733,30708,30718,7811
2020-01-17,12:30:00,30723,30733,30718,30733,14860
2020-01-17,12:25:00,30713,30728,30708,30728,15801
2020-01-17,12:20:00,30698,30723,30698,30713,6353
2020-01-17,12:15:00,30693,30713,30678,30698,53647
2020-01-17,12:10:00,30708,30708,30693,30693,55483
2020-01-17,12:05:00,30698,30708,30693,30708,9871
2020-01-17,12:00:00,30733,30733,30693,30698,43622
2020-01-17,11:55:00,30698,30733,30698,30733,70496
2020-01-17,11:50:00,30698,30708,30693,30708,43973
2020-01-17,11:45:00,30713,30718,30688,30693,48268
2020-01-17,11:40:00,30718,30743,30708,30708,7359
2020-01-17,11:35:00,30728,30733,30703,30718,12084
2020-01-17,11:30:00,30733,30758,30723,30733,7574
2020-01-17,11:25:00,30728,30738,30713,30738,11246
2020-01-17,11:20:00,30753,30758,30728,30728,10690
2020-01-17,11:15:00,30748,30763,30738,30743,28894
2020-01-17,11:10:00,30733,30753,30718,30743,35723
2020-01-17,11:05:00,30683,30733,30683,30733,15566
2020-01-17,11:00:00,30663,30703,30663,30688,11517
2020-01-17,10:55:00,30688,30698,30658,30658,9564
2020-01-17,10:50:00,30678,30693,30668,30683,4863
2020-01-17,10:45:00,30638,30688,30633,30683,12801
2020-01-17,10:40:00,30628,30668,30628,30638,69379
2020-01-17,10:35:00,30678,30683,30613,30628,75252
2020-01-17,10:30:00,30668,30683,30658,30673,39608
2020-01-17,10:25:00,30658,30698,30658,30673,78295
2020-01-17,10:20:00,30708,30713,30658,30658,120648
2020-01-17,10:15:00,30723,30728,30693,30708,76467
2020-01-17,10:10:00,30723,30748,30718,30718,82707
2020-01-17,10:05:00,30678,30728,30673,30723,74618
2020-01-17,10:00:00,30728,30728,30673,30683,89670
2020-01-17,9:55:00,30708,30738,30688,30728,21009
2020-01-17,9:50:00,30723,30753,30703,30703,62980
2020-01-17,9:45:00,30808,30813,30728,30728,37593
2020-01-17,9:40:00,30828,30828,30803,30808,39878
2020-01-17,9:35:00,30857,30857,30808,30823,40706
2020-01-17,9:30:00,30872,30887,30852,30857,21361
2020-01-17,9:25:00,30862,30887,30847,30872,59688
2020-01-17,9:20:00,30877,30887,30852,30862,88195
2020-01-17,9:15:00,30932,30942,30877,30877,29519
2020-01-17,9:10:00,30872,30937,30867,30932,166440
2020-01-17,9:05:00,30887,30897,30862,30872,47928
2020-01-17,9:00:00,30763,30907,30763,30892,257380
2020-01-16,15:35:00,30608,30608,30608,30608,3282
2020-01-16,15:30:00,30608,30608,30608,30608,195973
2020-01-16,15:15:00,30608,30618,30598,30603,37495
2020-01-16,15:10:00,30588,30613,30583,30608,87672
2020-01-16,15:05:00,30568,30593,30553,30588,43090
2020-01-16,15:00:00,30573,30583,30553,30568,67246
2020-01-16,14:55:00,30583,30598,30568,30578,42696
2020-01-16,14:50:00,30573,30583,30558,30583,31498
2020-01-16,14:45:00,30583,30593,30563,30573,45182
2020-01-16,14:40:00,30538,30588,30523,30583,105429
2020-01-16,14:35:00,30548,30548,30528,30533,10226
2020-01-16,14:30:00,30533,30553,30523,30543,42105
2020-01-16,14:25:00,30518,30538,30513,30533,47392
2020-01-16,14:20:00,30533,30543,30513,30518,111869
2020-01-16,14:15:00,30508,30558,30503,30533,110955
2020-01-16,14:10:00,30508,30513,30493,30503,20682
2020-01-16,14:05:00,30483,30518,30463,30503,34126
2020-01-16,14:00:00,30443,30483,30443,30483,23974
2020-01-16,13:55:00,30458,30458,30443,30443,7721
2020-01-16,13:50:00,30443,30463,30438,30453,7266
2020-01-16,13:45:00,30438,30448,30433,30443,24488
2020-01-16,13:40:00,30433,30448,30433,30438,5934
2020-01-16,13:35:00,30438,30443,30423,30433,4774
2020-01-16,13:30:00,30433,30438,30413,30433,78006
2020-01-16,13:25:00,30453,30458,30433,30433,85120
2020-01-16,13:20:00,30458,30458,30443,30453,12875
2020-01-16,13:15:00,30458,30458,30448,30453,11520
2020-01-16,13:10:00,30428,30463,30423,30458,60353
2020-01-16,13:05:00,30433,30433,30418,30428,8601
2020-01-16,13:00:00,30428,30433,30423,30433,7317
2020-01-16,12:55:00,30418,30428,30413,30428,14198
2020-01-16,12:50:00,30408,30418,30403,30408,12129
2020-01-16,12:45:00,30393,30413,30388,30408,60331
2020-01-16,12:40:00,30398,30403,30388,30388,71343
2020-01-16,12:35:00,30408,30413,30398,30408,104035
2020-01-16,12:30:00,30438,30438,30413,30413,118193
2020-01-16,12:25:00,30423,30438,30418,30438,52700
2020-01-16,12:20:00,30428,30433,30423,30423,69676
2020-01-16,12:15:00,30418,30428,30403,30423,65887
2020-01-16,12:10:00,30393,30423,30393,30408,90997
2020-01-16,12:05:00,30428,30438,30393,30393,46120
2020-01-16,12:00:00,30433,30438,30413,30428,24697
2020-01-16,11:55:00,30423,30443,30423,30433,4855
2020-01-16,11:50:00,30423,30433,30413,30423,6103
2020-01-16,11:45:00,30413,30423,30403,30418,9999
2020-01-16,11:40:00,30453,30453,30403,30403,18632
2020-01-16,11:35:00,30458,30463,30443,30458,10980
2020-01-16,11:30:00,30468,30473,30448,30458,47665
2020-01-16,11:25:00,30498,30508,30463,30473,40319
2020-01-16,11:20:00,30468,30498,30453,30498,32943
2020-01-16,11:15:00,30428,30478,30423,30473,62620
2020-01-16,11:10:00,30388,30423,30388,30423,36159
2020-01-16,11:05:00,30393,30403,30388,30393,66668
2020-01-16,11:00:00,30383,30413,30383,30388,59828
2020-01-16,10:55:00,30343,30393,30343,30378,128659
2020-01-16,10:50:00,30333,30358,30333,30338,47046
2020-01-16,10:45:00,30343,30358,30328,30333,76154
2020-01-16,10:40:00,30333,30368,30333,30338,53635
2020-01-16,10:35:00,30328,30348,30323,30338,24328
2020-01-16,10:30:00,30373,30373,30328,30333,52510
2020-01-16,10:25:00,30343,30373,30338,30368,28985
2020-01-16,10:20:00,30333,30363,30333,30348,64980
2020-01-16,10:15:00,30323,30333,30318,30333,137485
2020-01-16,10:10:00,30318,30338,30303,30323,37740
2020-01-16,10:05:00,30273,30318,30273,30313,21573
2020-01-16,10:00:00,30263,30288,30263,30283,42303
2020-01-16,9:55:00,30288,30288,30263,30263,68572
2020-01-16,9:50:00,30308,30308,30283,30283,45365
2020-01-16,9:45:00,30318,30328,30303,30313,48167
2020-01-16,9:40:00,30323,30333,30308,30313,41429
2020-01-16,9:35:00,30328,30333,30298,30318,27579
2020-01-16,9:30:00,30308,30333,30288,30333,38420
2020-01-16,9:25:00,30353,30353,30303,30313,72572
2020-01-16,9:20:00,30318,30353,30313,30348,53513
2020-01-16,9:15:00,30288,30318,30278,30313,72076
2020-01-16,9:10:00,30283,30303,30268,30278,35559
2020-01-16,9:05:00,30308,30308,30263,30283,68448
2020-01-16,9:00:00,30298,30353,30283,30313,67403
2020-01-15,15:35:00,30298,30298,30298,30298,144
2020-01-15,15:30:00,30298,30298,30298,30298,65758
2020-01-15,15:15:00,30293,30328,30293,30328,369479
2020-01-15,15:10:00,30268,30298,30263,30293,293221
2020-01-15,15:05:00,30283,30288,30268,30273,284400
2020-01-15,15:00:00,30313,30313,30283,30283,110040
2020-01-15,14:55:00,30303,30323,30293,30313,74831
2020-01-15,14:50:00,30278,30303,30268,30303,94596
2020-01-15,14:45:00,30268,30288,30253,30278,90649
2020-01-15,14:40:00,30273,30283,30248,30278,81774
2020-01-15,14:35:00,30283,30293,30268,30278,61639
2020-01-15,14:30:00,30273,30298,30268,30283,94276
2020-01-15,14:25:00,30268,30288,30258,30273,104872
2020-01-15,14:20:00,30298,30303,30268,30268,63477
2020-01-15,14:15:00,30283,30303,30283,30298,38802
2020-01-15,14:10:00,30293,30308,30283,30288,45150
2020-01-15,14:05:00,30338,30343,30298,30298,23096
2020-01-15,14:00:00,30368,30368,30338,30338,22500
2020-01-15,13:55:00,30368,30378,30358,30368,30360
2020-01-15,13:50:00,30358,30368,30348,30368,31239
2020-01-15,13:45:00,30363,30368,30353,30358,28571
2020-01-15,13:40:00,30373,30378,30358,30363,14403
2020-01-15,13:35:00,30363,30373,30358,30373,11119
2020-01-15,13:30:00,30368,30373,30353,30363,14633
2020-01-15,13:25:00,30358,30373,30353,30368,23919
2020-01-15,13:20:00,30343,30363,30343,30358,12972
2020-01-15,13:15:00,30343,30353,30338,30353,13173
2020-01-15,13:10:00,30348,30348,30333,30343,15680
2020-01-15,13:05:00,30353,30358,30343,30353,8386
2020-01-15,13:00:00,30353,30353,30338,30348,13246
2020-01-15,12:55:00,30348,30353,30338,30353,42588
2020-01-15,12:50:00,30348,30358,30338,30348,11767
2020-01-15,12:45:00,30348,30353,30338,30348,8805
2020-01-15,12:40:00,30348,30358,30343,30353,13646
2020-01-15,12:35:00,30343,30353,30338,30343,50491
2020-01-15,12:30:00,30338,30353,30323,30343,13022
2020-01-15,12:25:00,30328,30353,30323,30338,33858
2020-01-15,12:20:00,30338,30343,30323,30328,18331
2020-01-15,12:15:00,30338,30348,30333,30338,11553
2020-01-15,12:10:00,30343,30353,30333,30338,12799
2020-01-15,12:05:00,30338,30343,30323,30338,9130
2020-01-15,12:00:00,30338,30348,30333,30338,14057
2020-01-15,11:55:00,30353,30353,30328,30333,21544
2020-01-15,11:50:00,30348,30358,30338,30358,10372
2020-01-15,11:45:00,30338,30358,30328,30353,13982
2020-01-15,11:40:00,30338,30343,30328,30338,13012
2020-01-15,11:35:00,30348,30358,30328,30338,11581
2020-01-15,11:30:00,30323,30353,30323,30353,13558
2020-01-15,11:25:00,30333,30348,30318,30323,26032
2020-01-15,11:20:00,30338,30353,30328,30333,15681
2020-01-15,11:15:00,30358,30358,30343,30343,13269
2020-01-15,11:10:00,30378,30388,30363,30363,14556
2020-01-15,11:05:00,30363,30383,30358,30378,71197
2020-01-15,11:00:00,30383,30393,30363,30368,18108
2020-01-15,10:55:00,30383,30403,30378,30383,19155
2020-01-15,10:50:00,30408,30433,30383,30383,30308
2020-01-15,10:45:00,30413,30423,30398,30408,14416
2020-01-15,10:40:00,30443,30448,30413,30413,12125
2020-01-15,10:35:00,30368,30443,30363,30433,18537
2020-01-15,10:30:00,30388,30393,30368,30368,11184
2020-01-15,10:25:00,30373,30393,30368,30383,8397
2020-01-15,10:20:00,30353,30388,30353,30378,10578
2020-01-15,10:15:00,30358,30363,30338,30348,32050
2020-01-15,10:10:00,30343,30363,30333,30363,25465
2020-01-15,10:05:00,30323,30343,30313,30338,36497
2020-01-15,10:00:00,30273,30333,30268,30323,48246
2020-01-15,9:55:00,30288,30288,30248,30268,15183
2020-01-15,9:50:00,30313,30313,30278,30288,21865
2020-01-15,9:45:00,30298,30323,30288,30313,15524
2020-01-15,9:40:00,30333,30338,30293,30298,13440
2020-01-15,9:35:00,30303,30338,30283,30333,13935
2020-01-15,9:30:00,30323,30328,30293,30308,67629
2020-01-15,9:25:00,30338,30358,30323,30328,24857
2020-01-15,9:20:00,30308,30368,30288,30338,41242
2020-01-15,9:15:00,30308,30323,30273,30308,24349
2020-01-15,9:10:00,30273,30318,30268,30293,29661
2020-01-15,9:05:00,30303,30313,30248,30268,94381
2020-01-15,9:00:00,30408,30408,30273,30293,110926
2020-01-14,15:35:00,30478,30478,30478,30478,43
2020-01-14,15:30:00,30478,30478,30478,30478,72422
2020-01-14,15:15:00,30493,30498,30473,30478,233798
2020-01-14,15:10:00,30488,30508,30478,30493,145006
2020-01-14,15:05:00,30483,30503,30483,30493,91957
2020-01-14,15:00:00,30493,30498,30473,30483,133725
2020-01-14,14:55:00,30478,30498,30468,30493,44696
2020-01-14,14:50:00,30518,30523,30478,30478,41085
2020-01-14,14:45:00,30528,30538,30508,30518,40486
2020-01-14,14:40:00,30523,30538,30513,30528,37793
2020-01-14,14:35:00,30533,30553,30513,30518,89605
2020-01-14,14:30:00,30513,30543,30513,30538,108506
2020-01-14,14:25:00,30528,30533,30503,30518,96968
2020-01-14,14:20:00,30523,30543,30523,30523,32535
2020-01-14,14:15:00,30513,30533,30508,30528,51280
2020-01-14,14:10:00,30493,30508,30488,30503,26226
2020-01-14,14:05:00,30483,30498,30478,30493,40619
2020-01-14,14:00:00,30483,30488,30463,30488,46728
2020-01-14,13:55:00,30483,30498,30473,30483,68958
2020-01-14,13:50:00,30478,30503,30473,30483,44236
2020-01-14,13:45:00,30478,30498,30473,30478,26622
2020-01-14,13:40:00,30483,30488,30458,30478,67743
2020-01-14,13:35:00,30468,30488,30453,30488,98643
2020-01-14,13:30:00,30493,30503,30463,30468,39550
2020-01-14,13:25:00,30518,30523,30498,30498,58030
2020-01-14,13:20:00,30503,30523,30493,30518,54138
2020-01-14,13:15:00,30528,30533,30503,30503,32888
2020-01-14,13:10:00,30518,30533,30518,30528,59103
2020-01-14,13:05:00,30503,30538,30503,30518,54100
2020-01-14,13:00:00,30518,30528,30498,30503,48823
2020-01-14,12:55:00,30508,30538,30503,30523,19369
2020-01-14,12:50:00,30483,30513,30463,30503,65448
2020-01-14,12:45:00,30518,30533,30488,30488,40641
2020-01-14,12:40:00,30568,30573,30518,30518,33353
2020-01-14,12:35:00,30593,30593,30558,30568,30482
2020-01-14,12:30:00,30598,30608,30563,30593,50621
2020-01-14,12:25:00,30628,30638,30593,30598,62672
2020-01-14,12:20:00,30653,30653,30623,30623,44155
2020-01-14,12:15:00,30648,30663,30643,30653,24515
2020-01-14,12:10:00,30638,30648,30633,30648,23277
2020-01-14,12:05:00,30643,30653,30638,30643,35495
2020-01-14,12:00:00,30638,30653,30633,30648,24193
2020-01-14,11:55:00,30648,30658,30638,30643,28784
2020-01-14,11:50:00,30663,30673,30648,30653,36702
2020-01-14,11:45:00,30658,30663,30643,30658,60038
2020-01-14,11:40:00,30678,30678,30658,30658,22303
2020-01-14,11:35:00,30668,30673,30658,30673,42610
2020-01-14,11:30:00,30653,30668,30648,30663,40770
2020-01-14,11:25:00,30648,30663,30643,30653,25703
2020-01-14,11:20:00,30623,30648,30623,30648,28129
2020-01-14,11:15:00,30628,30633,30618,30623,35991
2020-01-14,11:10:00,30608,30623,30588,30623,58224
2020-01-14,11:05:00,30643,30653,30608,30608,54405
2020-01-14,11:00:00,30628,30653,30623,30643,19618
2020-01-14,10:55:00,30658,30668,30628,30628,64918
2020-01-14,10:50:00,30643,30663,30643,30658,17411
2020-01-14,10:45:00,30648,30668,30643,30648,21907
2020-01-14,10:40:00,30668,30678,30643,30643,81142
2020-01-14,10:35:00,30658,30678,30658,30668,106289
2020-01-14,10:30:00,30663,30673,30633,30658,246244
2020-01-14,10:25:00,30643,30663,30638,30663,172040
2020-01-14,10:20:00,30663,30663,30643,30643,33351
2020-01-14,10:15:00,30648,30663,30638,30663,44552
2020-01-14,10:10:00,30633,30663,30628,30648,69488
2020-01-14,10:05:00,30623,30638,30608,30633,97022
2020-01-14,10:00:00,30638,30648,30623,30628,103077
2020-01-14,9:55:00,30683,30688,30628,30643,31620
2020-01-14,9:50:00,30668,30688,30663,30683,62862
2020-01-14,9:45:00,30628,30673,30613,30663,54363
2020-01-14,9:40:00,30623,30643,30613,30623,114146
2020-01-14,9:35:00,30618,30623,30588,30623,84695
2020-01-14,9:30:00,30603,30628,30598,30623,56366
2020-01-14,9:25:00,30573,30598,30573,30593,28068
2020-01-14,9:20:00,30593,30603,30573,30578,18415
2020-01-14,9:15:00,30593,30598,30553,30598,46822
2020-01-14,9:10:00,30593,30618,30588,30598,33664
2020-01-14,9:05:00,30543,30603,30538,30598,41159
2020-01-14,9:00:00,30493,30573,30493,30538,142898
2020-01-13,15:35:00,30333,30333,30333,30333,2840
2020-01-13,15:30:00,30333,30333,30333,30333,96463
2020-01-13,15:15:00,30323,30348,30323,30348,209184
2020-01-13,15:10:00,30343,30343,30323,30323,26516
2020-01-13,15:05:00,30333,30348,30328,30338,95155
2020-01-13,15:00:00,30323,30343,30313,30338,211053
2020-01-13,14:55:00,30318,30328,30308,30318,25042
2020-01-13,14:50:00,30348,30348,30318,30323,22697
2020-01-13,14:45:00,30328,30353,30323,30343,46603
2020-01-13,14:40:00,30303,30333,30293,30333,36921
2020-01-13,14:35:00,30303,30308,30293,30298,9970
2020-01-13,14:30:00,30293,30313,30293,30308,20860
2020-01-13,14:25:00,30273,30298,30268,30293,38388
2020-01-13,14:20:00,30283,30298,30268,30273,32004
2020-01-13,14:15:00,30273,30278,30258,30278,10534
2020-01-13,14:10:00,30268,30278,30258,30278,31068
2020-01-13,14:05:00,30258,30273,30258,30268,35551
2020-01-13,14:00:00,30258,30263,30248,30258,13659
2020-01-13,13:55:00,30258,30263,30253,30263,20776
2020-01-13,13:50:00,30258,30263,30248,30258,9306
2020-01-13,13:45:00,30248,30263,30243,30263,53194
2020-01-13,13:40:00,30234,30248,30229,30248,8392
2020-01-13,13:35:00,30248,30253,30234,30234,26037
2020-01-13,13:30:00,30253,30253,30239,30243,16014
2020-01-13,13:25:00,30248,30258,30243,30248,19134
2020-01-13,13:20:00,30258,30258,30248,30253,26779
2020-01-13,13:15:00,30248,30263,30243,30258,9161
2020-01-13,13:10:00,30243,30248,30234,30248,26833
2020-01-13,13:05:00,30239,30239,30229,30239,5956
2020-01-13,13:00:00,30253,30253,30224,30234,46478
2020-01-13,12:55:00,30253,30258,30239,30253,14581
2020-01-13,12:50:00,30253,30258,30243,30248,14870
2020-01-13,12:45:00,30243,30258,30239,30253,82484
2020-01-13,12:40:00,30239,30243,30224,30243,14955
2020-01-13,12:35:00,30229,30243,30224,30243,24127
2020-01-13,12:30:00,30243,30248,30224,30229,13994
2020-01-13,12:25:00,30243,30253,30239,30248,15693
2020-01-13,12:20:00,30263,30263,30239,30243,16300
2020-01-13,12:15:00,30258,30268,30243,30268,20041
2020-01-13,12:10:00,30248,30263,30243,30253,14145
2020-01-13,12:05:00,30273,30273,30243,30243,17236
2020-01-13,12:00:00,30273,30298,30263,30273,36923
2020-01-13,11:55:00,30248,30283,30248,30273,126188
2020-01-13,11:50:00,30234,30243,30219,30243,44231
2020-01-13,11:45:00,30243,30248,30229,30234,41740
2020-01-13,11:40:00,30253,30253,30229,30248,89352
2020-01-13,11:35:00,30248,30258,30239,30248,49592
2020-01-13,11:30:00,30239,30243,30219,30243,77691
2020-01-13,11:25:00,30224,30243,30219,30234,87899
2020-01-13,11:20:00,30209,30239,30199,30219,97256
2020-01-13,11:15:00,30224,30224,30189,30214,80460
2020-01-13,11:10:00,30189,30224,30189,30224,126134
2020-01-13,11:05:00,30179,30189,30164,30184,49174
2020-01-13,11:00:00,30179,30194,30164,30179,151250
2020-01-13,10:55:00,30199,30209,30179,30179,27174
2020-01-13,10:50:00,30214,30239,30194,30204,96442
2020-01-13,10:45:00,30234,30239,30204,30224,55164
2020-01-13,10:40:00,30204,30248,30199,30239,103764
2020-01-13,10:35:00,30224,30239,30199,30209,15111
2020-01-13,10:30:00,30229,30248,30219,30229,19879
